invoice_id,supplier_id,department_id,invoice_date,invoice_amount,currency,payment_terms,invoice_type,submission_hour,image_path,supplier_country,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,is_fraud,fraud_type,fraud_tags,explanations,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,region,annual_budget,ocr_total_extracted,image_tamper_flag
INV_0256990,eac80da1-de9f-4f5b-b2d3-545861ea2f30,DPT_037,2023-05-13,3230.53,ZAR,NET60,SERVICES,4,data/v1/20251214_172643/images/INV_0256990.png,MC,4640,0.249,0,5940.28,0,NONE,,"{""reason"": ""NONE""}",11.0,6238.713333333333,-0.4918424225600181,0,0,1,Michigan,254753115.830808,9860.34,0.0
INV_0247576,7a1b5806-6160-46b4-9360-715fc3fe0183,DPT_015,2023-02-11,4044.19,ZAR,NET60,GOODS,19,,SB,3346,0.396,0,3346.12,0,NONE,,"{""reason"": ""NONE""}",18.0,3605.5220833333333,-0.39950831914689583,0,0,0,Pennsylvania,7018473.868064399,,
INV_0133522,fa9fc10e-52da-4681-ab1a-c76c89ecbc51,DPT_024,2023-08-03,1275.45,ZAR,NET60,SERVICES,15,,IT,2917,0.128,0,3011.28,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",11.0,4004.0369047619047,-0.7137048207372998,0,1,0,Rhode Island,498951463.41568965,,
INV_0053294,4c71e0fe-5a0c-4d7c-b157-8470018267c4,DPT_000,2023-03-10,13538.31,ZAR,NET90,SERVICES,17,,BJ,150,0.09,0,5579.55,0,NONE,,"{""reason"": ""NONE""}",17.0,6356.718717948718,0.6778840288812635,0,0,0,Rhode Island,327888135.03695077,,
INV_0131379,e61599c8-cbf8-4f86-8ec3-f970956d80e4,DPT_017,2023-02-26,9560.0,ZAR,NET30,GOODS,10,,SD,4571,0.128,0,7812.29,0,NONE,,"{""reason"": ""NONE""}",7.0,9793.692307692309,0.22642557332309635,0,0,0,Tennessee,476118238.14948916,,
INV_0262964,6498abe9-2999-4bef-918b-2f219cf20859,DPT_044,2023-01-22,3222.12,ZAR,NET60,SERVICES,15,,SO,4441,0.283,0,3199.52,0,NONE,,"{""reason"": ""NONE""}",10.0,4448.501,-0.4927967890149309,0,0,0,Tennessee,292357118.7866788,,
INV_0241513,51045a16-ef15-4b72-9c70-ee97fca45567,DPT_025,2023-05-14,6942.78,ZAR,NET30,GOODS,9,,PK,4110,0.15,0,4560.37,0,NONE,,"{""reason"": ""NONE""}",16.0,6488.443863636363,-0.07057644488462166,0,0,0,North Carolina,21713503.886269618,,
INV_0282151,0b3d0c36-17d0-4810-87a2-a10bb62edb49,DPT_028,2023-05-17,7932.79,ZAR,NET30,GOODS,0,,MU,2844,0.326,1,4377.09,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",7.0,6673.961818181818,0.04176984929233822,0,0,1,Nevada,67438047.15168649,,
INV_0262051,164484a0-d115-4fff-9cb9-1d5f593c572b,DPT_024,2023-10-08,10587.28,ZAR,NET60,GOODS,23,,DJ,1265,0.321,0,7147.21,0,NONE,,"{""reason"": ""NONE""}",16.0,8250.073454545454,0.3430012655707579,0,0,0,Rhode Island,498951463.41568965,,
INV_0171868,185df528-b425-4e19-9758-d47ea7cde143,DPT_022,2023-01-06,7992.38,ZAR,NET60,GOODS,19,,DZ,1504,0.712,0,6284.24,0,NONE,,"{""reason"": ""NONE""}",4.0,8142.462500000001,0.048532120047184185,0,0,0,New York,298621222.7947611,,
INV_0224041,21f8072d-ddb7-470e-b390-b059207bbe21,DPT_027,2023-04-27,3799.73,ZAR,NET30,GOODS,5,,MK,1407,0.113,0,6009.57,0,NONE,,"{""reason"": ""NONE""}",9.0,7214.910909090909,-0.42724962991597853,0,0,1,Maine,381793424.7985393,,
INV_0270898,8d49fe3f-2ca8-4783-8418-2d353e711433,DPT_005,2023-11-24,2026.96,ZAR,NET30,SERVICES,17,data/v1/20251214_172643/images/INV_0270898.png,IQ,3703,0.261,0,3241.53,0,NONE,,"{""reason"": ""NONE""}",15.0,3737.0589130434782,-0.6284234967739791,0,0,0,Arkansas,116229088.95079409,7537.44,0.0
INV_0076929,938703c9-2b29-4f36-8606-ddc4c2dd901d,DPT_008,2023-03-13,3361.09,ZAR,NET60,GOODS,16,,SD,431,0.348,0,7728.79,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",14.0,9090.411842105264,-0.47702647911728124,0,1,0,Louisiana,212889065.30955267,,
INV_0295427,3c8e9d78-2d14-49f4-ac78-644fd86065a2,DPT_044,2023-02-22,6559.19,ZAR,NET30,GOODS,6,,IN,2028,0.317,0,4857.01,0,NONE,,"{""reason"": ""NONE""}",23.0,4865.3815625,-0.11410622234478877,0,0,0,Tennessee,292357118.7866788,,
INV_0101186,178be968-20f8-4ba2-8f2e-32967184b713,DPT_009,2023-08-15,6946.45,ZAR,NET30,SERVICES,1,,TJ,4674,0.185,0,6592.59,0,NONE,,"{""reason"": ""NONE""}",10.0,7508.092857142858,-0.07015997343521262,0,0,1,Arizona,228260536.5655489,,
INV_0114223,222282e1-74da-4ebf-9f11-5b76d92c9227,DPT_002,2023-06-18,4266.5,ZAR,NET60,GOODS,12,data/v1/20251214_172643/images/INV_0114223.png,GE,3560,0.119,0,8675.3,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",6.0,11641.724848484848,-0.374280589468933,0,1,0,Nevada,14914645.502737343,12110.73,1.0
INV_0220172,f4e559e5-9622-4348-8f5a-e9d38e6e5003,DPT_025,2023-02-17,6895.69,ZAR,NET30,SERVICES,10,,DE,1582,0.079,0,4344.21,0,NONE,,"{""reason"": ""NONE""}",6.0,6499.243125,-0.07592021615237962,0,0,0,North Carolina,21713503.886269618,,
INV_0065438,a36884f5-88dd-4880-afb2-8b3d38eccb4d,DPT_034,2023-08-09,6121.77,ZAR,NET30,SERVICES,10,,DE,3108,0.27,0,3175.19,0,NONE,,"{""reason"": ""NONE""}",15.0,4444.987948717949,-0.16374462599615158,0,0,0,Tennessee,279931198.2698545,,
INV_0168678,12e89d10-2871-4733-8bed-db12ad77e82f,DPT_016,2023-02-16,3667.8,ZAR,NET60,SERVICES,4,,LI,2720,0.616,0,3806.49,1,DOC_TAMPER,DOC_TAMPER,"{""rules"": [""DOC_TAMPER""]}",10.0,4079.29125,-0.4422210409025002,0,0,1,Connecticut,157917265.03383747,,
INV_0254040,70b27304-545c-488d-9cb9-075ecdd7f460,DPT_044,2023-11-15,12868.83,ZAR,NET30,GOODS,12,,SR,1301,0.433,1,16267.34,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",22.0,15788.973999999998,0.6019114659520093,0,0,0,Tennessee,292357118.7866788,,
INV_0072084,0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,DPT_004,2023-08-23,9777.69,ZAR,NET30,GOODS,6,,NP,111,0.455,0,4837.29,0,NONE,,"{""reason"": ""NONE""}",14.0,6089.127906976744,0.25112902559063144,0,0,0,Louisiana,295635808.5560889,,
INV_0018430,d4d13d55-1db6-4844-95fa-9483f633cc2d,DPT_044,2023-02-25,2426.92,ZAR,NET60,GOODS,21,,ME,133,0.117,0,1767.42,0,NONE,,"{""reason"": ""NONE""}",9.0,2964.4880952380954,-0.5830360523855216,0,0,0,Tennessee,292357118.7866788,,
INV_0048851,50018b7b-6d40-47f4-9003-2b3518578baf,DPT_008,2023-08-19,2036.57,ZAR,NET60,GOODS,22,data/v1/20251214_172643/images/INV_0048851.png,MZ,4225,0.309,0,4202.87,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,5298.077837837838,-0.6273329543683058,0,1,0,Louisiana,212889065.30955267,5150.54,1.0
INV_0228031,193e4783-02b3-4254-9b1f-2eb16e3255a8,DPT_018,2023-01-06,10798.85,ZAR,NET30,GOODS,20,,IT,3730,0.157,0,10541.7,0,NONE,,"{""reason"": ""NONE""}",6.0,12252.375,0.3670102204894146,0,0,0,California,419911365.2428973,,
INV_0237291,a8596f8c-d734-48fe-ab84-3ef3d86d655d,DPT_008,2023-07-12,2681.95,ZAR,NET30,SERVICES,12,,TW,2427,0.33,0,6945.68,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,8802.217419354838,-0.5540952584501572,0,1,0,Louisiana,212889065.30955267,,
INV_0197722,2999b735-dd56-4c94-bc9a-d14cee0caeb5,DPT_034,2023-05-21,2179.01,ZAR,NET60,SERVICES,21,,GE,3095,0.124,1,2223.42,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",15.0,2836.373488372093,-0.6111688690130406,0,0,0,Tennessee,279931198.2698545,,
INV_0184507,863e1f2a-18a8-46ef-ab05-3fc41b656dab,DPT_035,2023-05-29,2436.05,ZAR,NET30,SERVICES,19,,CV,65,0.132,0,5502.93,0,NONE,,"{""reason"": ""NONE""}",10.0,4859.037407407408,-0.5819999803601524,0,0,0,Vermont,63989409.53932006,,
INV_0051525,61607459-85c7-404b-8693-da1139c6a1ca,DPT_015,2023-11-18,13022.7,ZAR,NET60,GOODS,5,,IT,4014,0.534,0,7480.56,0,NONE,,"{""reason"": ""NONE""}",12.0,9672.418,0.6193726272382679,0,0,1,Pennsylvania,7018473.868064399,,
INV_0223696,ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,DPT_011,2023-08-20,5071.24,ZAR,NET30,SERVICES,13,,GM,4809,0.515,1,6004.15,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",23.0,6981.024444444445,-0.2829587272897968,0,0,0,Michigan,446491326.2456061,,
INV_0164789,a30a6658-b1be-4df2-8ae0-b8a080ff2909,DPT_041,2023-12-04,6467.0,ZAR,NET30,SERVICES,21,,UZ,2305,0.432,0,6459.66,0,NONE,,"{""reason"": ""NONE""}",9.0,6840.0902857142855,-0.1245679397619602,0,0,0,Connecticut,51190351.867643066,,
INV_0114123,e5110961-1869-4217-b94d-8fcbdba3496f,DPT_010,2023-05-29,9412.19,ZAR,NET60,GOODS,7,,IR,3506,0.139,0,8577.75,0,NONE,,"{""reason"": ""NONE""}",16.0,10477.859487179488,0.20965210058817813,0,0,0,Arizona,477880716.71451265,,
INV_0194331,8aa2b4c9-3ba5-4d76-861e-fb9568f82063,DPT_037,2023-02-14,3051.58,ZAR,NET30,GOODS,20,,CU,3369,0.307,0,7156.42,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,7873.69619047619,-0.51214966121717,0,1,0,Michigan,254753115.830808,,
INV_0294934,379efc6e-5edb-4d3c-b0b6-3bcf08601833,DPT_044,2023-03-15,6780.62,ZAR,NET60,GOODS,15,,UZ,3912,0.424,0,6664.19,0,NONE,,"{""reason"": ""NONE""}",7.0,8905.880000000001,-0.08897835503071695,0,0,0,Tennessee,292357118.7866788,,
INV_0204979,b15e54f6-d4d3-4795-ae4b-ebc429890880,DPT_000,2023-09-08,913.61,ZAR,NET30,SERVICES,6,,TG,579,0.038,1,3080.01,1,SPLIT,SPLIT;GHOST_SUPPLIER,"{""rules"": [""SPLIT"", ""GHOST_SUPPLIER""]}",9.0,3839.6567647058823,-0.7547664090899338,0,1,0,Rhode Island,327888135.03695077,,
INV_0035977,4c9d6907-13b2-4cec-adca-bf9465f6ba53,DPT_025,2023-08-27,4167.08,ZAR,NET30,SERVICES,11,,GT,3952,0.211,1,3233.93,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",10.0,4042.190526315789,-0.3855627669894362,0,0,0,North Carolina,21713503.886269618,,
INV_0040572,b139c476-de3c-488b-a6b9-d31a361f6d90,DPT_013,2023-02-27,2462.24,ZAR,NET30,SERVICES,12,data/v1/20251214_172643/images/INV_0040572.png,PS,3197,0.178,0,3099.23,0,NONE,,"{""reason"": ""NONE""}",16.0,4483.010625,-0.5790279402348057,0,0,0,Missouri,142874477.40079096,3966.21,1.0
INV_0292091,134a5a2f-a7cf-405c-8257-cf73c29d782b,DPT_049,2023-02-26,3281.7,ZAR,NET30,SERVICES,22,,BE,4539,0.255,0,8164.53,0,NONE,,"{""reason"": ""NONE""}",7.0,6974.957777777778,-0.4860356530596746,0,0,0,North Dakota,45958704.060773954,,
INV_0285897,06ddf6ca-b0c3-4a59-b0f7-ad22c76a8e0f,DPT_046,2023-08-10,13190.36,ZAR,NET90,SERVICES,0,,MH,3586,0.23,0,10620.66,0,NONE,,"{""reason"": ""NONE""}",15.0,11272.268484848486,0.6383986771586819,0,0,1,Mississippi,271866289.7393795,,
INV_0231124,af65e8cc-f9cf-4499-89c1-ad45f4ea6b97,DPT_029,2023-11-14,15917.61,ZAR,NET30,GOODS,14,data/v1/20251214_172643/images/INV_0231124.png,GT,1317,0.067,0,6108.88,0,NONE,,"{""reason"": ""NONE""}",11.0,7177.103684210527,0.9478868952515435,0,0,0,Hawaii,174212213.28368965,69727.6,0.0
INV_0215539,7688d11f-ce47-48be-a4f4-3c62b523c0de,DPT_002,2023-04-20,11521.34,ZAR,NET30,GOODS,5,,ZW,2894,0.68,0,8835.99,1,DOC_TAMPER,DOC_TAMPER,"{""rules"": [""DOC_TAMPER""]}",12.0,9586.689428571428,0.44899835604351174,0,0,1,Nevada,14914645.502737343,,
INV_0297778,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,DPT_047,2023-06-17,2658.1,ZAR,NET60,GOODS,19,,DE,1054,0.111,0,4016.02,0,NONE,,"{""reason"": ""NONE""}",9.0,4553.032380952382,-0.5568017554715212,0,0,0,Vermont,426130646.54993266,,
INV_0016106,20b71785-d02c-40c1-9417-0a17caaa5bbe,DPT_020,2023-01-20,5278.13,ZAR,NET60,SERVICES,22,,PL,1042,0.193,0,11084.25,0,NONE,,"{""reason"": ""NONE""}",6.0,8847.411666666667,-0.25948085857910574,0,0,0,New Jersey,245316830.24895635,,
INV_0222877,a30a6658-b1be-4df2-8ae0-b8a080ff2909,DPT_006,2023-06-10,6642.85,ZAR,NET30,SERVICES,6,data/v1/20251214_172643/images/INV_0222877.png,UZ,2305,0.432,0,6459.66,0,NONE,,"{""reason"": ""NONE""}",14.0,8440.917575757576,-0.10461248897760607,0,0,0,Texas,377137174.5502147,35146.25,1.0
INV_0265511,bf31c29f-82bb-4d84-b8d5-101f423cad9d,DPT_030,2023-04-21,15820.31,ZAR,NET60,GOODS,21,data/v1/20251214_172643/images/INV_0265511.png,DK,3648,0.223,0,14916.73,0,NONE,,"{""reason"": ""NONE""}",17.0,16956.170256410256,0.93684529524405,0,0,0,Wyoming,153509548.44925362,54708.64,0.0
INV_0152012,73b6a09b-1bea-46ac-97fa-7f0483639007,DPT_025,2023-01-28,1248.87,ZAR,NET60,SERVICES,9,,IT,1884,0.313,1,2222.63,1,SPLIT,SPLIT;GHOST_SUPPLIER,"{""rules"": [""SPLIT"", ""GHOST_SUPPLIER""]}",14.0,2914.5007142857144,-0.7167211180466437,0,1,0,North Carolina,21713503.886269618,,
INV_0101113,f7dc67e0-3097-4b2b-86a0-2a9b65ec7acd,DPT_045,2023-04-13,59934.79,ZAR,NET30,GOODS,23,,DJ,2442,0.186,1,40890.63,1,INFLATED,INFLATED;GHOST_SUPPLIER,"{""rules"": [""INFLATED"", ""GHOST_SUPPLIER""]}",17.0,47413.40085714286,5.942954675496384,0,0,0,Florida,46021400.39881262,,
INV_0050332,20b71785-d02c-40c1-9417-0a17caaa5bbe,DPT_029,2023-11-28,3584.45,ZAR,NET30,GOODS,3,,PL,1042,0.193,0,11084.25,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",12.0,12958.30162162162,-0.45167959548240305,0,1,1,Hawaii,174212213.28368965,,
INV_0184949,0a1fc9df-9a59-4974-9adf-4709ac75c344,DPT_013,2023-01-19,6398.18,ZAR,NET60,SERVICES,17,,AF,2233,0.415,0,5532.89,0,NONE,,"{""reason"": ""NONE""}",3.0,4569.783333333334,-0.13237763053807192,0,0,0,Missouri,142874477.40079096,,
INV_0175926,687213f9-8d60-4936-8380-2b708d03c91e,DPT_024,2023-07-05,3693.94,ZAR,NET60,GOODS,14,,AD,3561,0.197,0,5011.1,0,NONE,,"{""reason"": ""NONE""}",9.0,5938.232195121952,-0.43925467477510177,0,0,0,Rhode Island,498951463.41568965,,
INV_0017521,9879cf35-f471-4986-9d26-4599c4dd8df5,DPT_034,2023-08-29,3081.35,ZAR,NET90,GOODS,8,,JP,1012,0.184,0,2330.74,0,NONE,,"{""reason"": ""NONE""}",14.0,2603.709705882353,-0.5087713628387213,0,0,0,Tennessee,279931198.2698545,,
INV_0255400,6de8370a-ce9e-4ebd-95c3-48530783e43c,DPT_033,2023-01-02,2879.43,ZAR,NET90,GOODS,18,,TN,2155,0.259,0,3050.33,0,NONE,,"{""reason"": ""NONE""}",2.0,2706.425,-0.5316852361533461,0,0,0,Pennsylvania,228230337.7671311,,
INV_0249564,67443fb8-81bd-45d5-b5a6-571c4fa5c35e,DPT_008,2023-09-28,7135.49,ZAR,NET30,GOODS,2,,AU,2910,0.656,1,13248.14,1,DOC_TAMPER,SPLIT;GHOST_SUPPLIER;DOC_TAMPER,"{""rules"": [""SPLIT"", ""GHOST_SUPPLIER"", ""DOC_TAMPER""]}",19.0,16745.401320754718,-0.048707721992083265,0,1,1,Louisiana,212889065.30955267,,
INV_0131410,ad58db1b-fe31-437a-a43e-558c2215df00,DPT_014,2023-12-02,742.85,ZAR,NET30,GOODS,22,,VN,3445,0.67,0,2849.52,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,3054.0074358974357,-0.7741442468831455,0,1,0,Texas,213889789.54939508,,
INV_0018389,1bf90e27-dc96-425e-8cf3-a17156dc8907,DPT_034,2023-03-14,4325.2,ZAR,NET30,GOODS,13,data/v1/20251214_172643/images/INV_0018389.png,SC,3887,0.628,1,2999.31,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",14.0,3149.6993103448276,-0.36761931587756774,0,0,0,Tennessee,279931198.2698545,9600.66,1.0
INV_0133576,2c591da8-fff9-4acf-ae42-05eea52fc3ec,DPT_027,2023-03-19,29314.71,ZAR,NET60,SERVICES,9,,HR,832,0.183,0,15970.35,0,NONE,,"{""reason"": ""NONE""}",9.0,19041.17205882353,2.468189253528883,0,0,0,Maine,381793424.7985393,,
INV_0089403,6231ee73-42c2-42eb-81bf-9e733f800385,DPT_038,2023-06-20,7347.04,ZAR,NET30,GOODS,2,,MR,2597,0.416,0,5677.61,0,NONE,,"{""reason"": ""NONE""}",15.0,6317.75,-0.024701036672605807,0,0,1,Connecticut,155462729.73333225,,
INV_0019903,dd1ca267-530d-4da6-88d0-f9e5991965ea,DPT_046,2023-06-02,928.85,ZAR,NET90,SERVICES,2,data/v1/20251214_172643/images/INV_0019903.png,BR,114,0.142,0,2893.87,0,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",11.0,3637.8250000000003,-0.753036974515276,0,1,1,Mississippi,271866289.7393795,706.61,0.0
INV_0242601,784c2f29-9804-42a2-b07a-a066735435ea,DPT_023,2023-09-03,2704.3,ZAR,NET60,GOODS,4,data/v1/20251214_172643/images/INV_0242601.png,NO,2943,0.243,0,3675.08,0,NONE,,"{""reason"": ""NONE""}",9.0,4610.982571428572,-0.5515589813672438,0,0,1,Arkansas,471719619.69151163,10602.63,0.0
INV_0191862,dedab027-6550-474a-9422-373f862268d1,DPT_035,2023-11-17,3288.69,ZAR,NET30,SERVICES,20,,HN,3848,0.427,0,4303.95,0,NONE,,"{""reason"": ""NONE""}",18.0,4411.681304347826,-0.48524242814649504,0,0,0,Vermont,63989409.53932006,,
INV_0047943,9c3a1e0b-b5f3-48aa-9c6d-afff59c2f153,DPT_010,2023-05-30,8290.97,ZAR,NET60,SERVICES,6,,NO,1289,0.16,0,4628.87,0,NONE,,"{""reason"": ""NONE""}",7.0,5498.978461538461,0.08241610099515274,0,0,0,Arizona,477880716.71451265,,
INV_0085525,81f38dd4-fd03-4ada-8952-518581e03a5e,DPT_041,2023-06-09,4944.93,ZAR,NET30,SERVICES,19,,AF,100,0.221,0,5398.73,0,NONE,,"{""reason"": ""NONE""}",15.0,6381.5605128205125,-0.2972923809069236,0,0,0,Connecticut,51190351.867643066,,
INV_0200047,982a2277-f966-459f-a6aa-59e5dc08bf29,DPT_049,2023-02-07,824.56,ZAR,NET60,SERVICES,22,,KZ,3162,0.276,0,1039.55,0,NONE,,"{""reason"": ""NONE""}",14.0,1196.565,-0.7648717994359486,0,0,0,North Dakota,45958704.060773954,,
INV_0211505,67443fb8-81bd-45d5-b5a6-571c4fa5c35e,DPT_045,2023-07-15,16051.24,ZAR,NET30,GOODS,21,data/v1/20251214_172643/images/INV_0211505.png,AU,2910,0.656,1,13248.14,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",9.0,15642.028333333334,0.9630512221683087,0,0,0,Florida,46021400.39881262,29797.63,1.0
INV_0273199,fcce96f6-250a-4578-bbe9-4499dbc080fd,DPT_046,2023-08-27,6327.18,ZAR,NET90,GOODS,5,,GN,153,0.282,0,3942.73,0,NONE,,"{""reason"": ""NONE""}",23.0,4525.9853191489365,-0.14043470762473179,0,0,1,Mississippi,271866289.7393795,,
INV_0016588,61eb64e6-fd49-4e20-84ff-eab2cb7b0b3a,DPT_018,2023-08-13,2811.53,ZAR,NET30,GOODS,23,,BD,445,0.661,0,1090.58,0,NONE,,"{""reason"": ""NONE""}",8.0,1545.2595652173914,-0.5393905253672081,0,0,0,California,419911365.2428973,,
INV_0128103,e5449887-b36a-43ed-a9be-173a850ef0ad,DPT_001,2023-06-23,5960.63,ZAR,NET30,GOODS,6,,SO,399,0.417,0,8247.89,0,NONE,,"{""reason"": ""NONE""}",16.0,8921.151219512196,-0.18203078658410055,0,0,0,Arkansas,26668785.201303322,,
INV_0241331,f275b5f3-d436-47a8-b3ec-b951ab8cbf97,DPT_012,2023-02-01,2746.23,ZAR,NET30,GOODS,2,,PH,2729,0.54,0,6191.87,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",17.0,7286.114117647059,-0.5468007666877558,0,1,1,Connecticut,142923347.63187703,,
INV_0112844,65001423-faeb-4d19-a550-8ea26133a34d,DPT_042,2023-03-16,4848.75,ZAR,NET60,SERVICES,7,,PL,95,0.348,0,5296.87,0,NONE,,"{""reason"": ""NONE""}",12.0,5361.363214285714,-0.30820688336037366,0,0,0,Wyoming,296058218.29171246,,
INV_0136230,94f79dba-c581-4d2d-9a89-b71ea0d572c8,DPT_011,2023-04-24,5452.33,ZAR,NET60,SERVICES,16,,TJ,527,0.153,0,6851.4,0,NONE,,"{""reason"": ""NONE""}",15.0,9402.128717948717,-0.23971264972704728,0,0,0,Michigan,446491326.2456061,,
INV_0266933,d908a121-d1a7-4a20-91b4-61e9b15da72d,DPT_048,2023-06-15,53680.61,ZAR,NET30,SERVICES,7,,BY,86,0.119,0,23621.64,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",8.0,25891.196666666667,5.233230585723897,0,0,0,Nevada,147954148.85425425,,
INV_0155514,8da5d39b-42c2-4797-8426-fcc9255b30e2,DPT_027,2023-07-14,3772.09,ZAR,NET30,SERVICES,5,,PL,4711,0.288,0,1173.67,0,NONE,,"{""reason"": ""NONE""}",20.0,1360.9559574468085,-0.4303862159818275,0,0,1,Maine,381793424.7985393,,
INV_0082010,e91e314e-0c8e-49e3-b93e-08d5bea29dfe,DPT_026,2023-08-26,2971.37,ZAR,NET90,GOODS,6,,SO,141,0.416,1,3272.75,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",15.0,4352.687428571428,-0.5212518887259163,0,0,0,New York,63687498.0357117,,
INV_0024366,13f3cade-7a10-413f-b6a2-c52b00473139,DPT_023,2023-11-07,1797.69,ZAR,NET30,SERVICES,1,,CG,4679,0.143,0,3301.21,0,NONE,,"{""reason"": ""NONE""}",12.0,3455.466666666667,-0.6544410469663525,0,0,1,Arkansas,471719619.69151163,,
INV_0180313,103056b7-9e4c-44dd-b864-a47ba43447fb,DPT_015,2023-11-20,2905.5,ZAR,NET30,GOODS,10,,BR,82,0.296,1,2326.99,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",13.0,3320.3675,-0.5287268136230753,0,0,0,Pennsylvania,7018473.868064399,,
INV_0124199,1d4a3d81-b3a7-40e0-8b08-587d1963c26d,DPT_015,2023-12-23,11250.43,ZAR,NET60,GOODS,23,,BD,1615,0.04,0,7973.79,0,NONE,,"{""reason"": ""NONE""}",16.0,8048.168421052632,0.4182555003597508,0,0,0,Pennsylvania,7018473.868064399,,
INV_0035325,49ac9087-4601-4028-b8be-ff3dcb9faf6d,DPT_013,2023-10-03,6527.67,ZAR,NET30,GOODS,0,data/v1/20251214_172643/images/INV_0035325.png,TG,2677,0.358,0,4883.47,0,NONE,,"{""reason"": ""NONE""}",3.0,4968.058846153846,-0.11768311065142985,0,0,1,Missouri,142874477.40079096,19843.02,0.0
INV_0058839,ff84faef-5336-423b-8f96-468535145890,DPT_008,2023-06-07,10432.04,ZAR,NET30,SERVICES,15,,BE,4348,0.185,0,6020.87,0,NONE,,"{""reason"": ""NONE""}",10.0,7164.110882352942,0.3253846367407145,0,0,0,Louisiana,212889065.30955267,,
INV_0286162,0a2c827e-9832-4856-9434-0a033f07f814,DPT_018,2023-09-26,1735.73,ZAR,NET60,GOODS,8,,BI,4857,0.216,0,1471.52,0,NONE,,"{""reason"": ""NONE""}",10.0,1657.6723529411765,-0.6614722652239503,0,0,0,California,419911365.2428973,,
INV_0274250,42999aa4-0cdf-442b-ae85-cb217631de9d,DPT_037,2023-12-05,2081.76,ZAR,NET30,GOODS,14,,TH,2145,0.375,0,2933.92,0,NONE,,"{""reason"": ""NONE""}",13.0,3120.718947368421,-0.6222047950225853,0,0,0,Michigan,254753115.830808,,
INV_0147130,b1ac040d-6c1c-4405-9c3f-42e0fcf7b842,DPT_019,2023-05-01,2626.98,ZAR,NET60,SERVICES,23,,TR,4439,0.196,0,2264.21,1,NONE,,"{""reason"": ""NONE""}",11.0,2783.014358974359,-0.5603332517945754,0,0,0,Connecticut,269888487.263314,,
INV_0261259,75a66981-4104-48b5-a34d-b7c5760debbb,DPT_023,2023-02-15,9767.49,ZAR,NET60,SERVICES,8,,SB,325,0.14,0,19244.37,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",20.0,22724.463461538464,0.24997153000916755,0,1,0,Arkansas,471719619.69151163,,
INV_0200929,48212ddb-45b8-4cd9-a7cb-6f2a8da01097,DPT_036,2023-12-17,2953.73,ZAR,NET90,GOODS,22,,AD,745,0.535,0,3057.61,0,NONE,,"{""reason"": ""NONE""}",15.0,4018.4725000000003,-0.5232536752020949,0,0,0,New Hampshire,174005417.58110693,,
INV_0012982,c879d932-7254-4ab7-bad2-4ac8bf70c042,DPT_001,2023-04-15,1793.15,ZAR,NET30,SERVICES,0,,WS,4940,0.297,0,2983.34,0,NONE,,"{""reason"": ""NONE""}",11.0,3889.1941935483874,-0.6549562459800627,0,0,1,Arkansas,26668785.201303322,,
INV_0199244,9a1e0036-5cba-4496-a848-92402fd90ce1,DPT_003,2023-10-25,3306.97,ZAR,NET60,SERVICES,15,,MH,708,0.495,0,1770.3,1,NONE,,"{""reason"": ""NONE""}",9.0,1880.6146875000002,-0.4831680144965774,0,0,0,New York,420410228.3429599,,
